"Issue ID","Work Item ID","Project Key","Issue Type","Summary","Description","Parent ID","Labels","External Link","Acceptance Criteria"
"gh-99-epic","gh-99-epic","AUTO","Epic","[GH#99] Add Comprehensive Component Documentation","GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/99
Labels: [object Object], [object Object], [object Object]

# Add Comprehensive Component Documentation

**Priority:** Low  
**Type:** Documentation  
**Component:** All Components  
**Effort:** Medium (2-3 days)

## Problem

Components lack comprehensive documentation, making it difficult for new contributors to understand usage and maintain code:

### Current Issues

- No JSDoc comments on props and emits
- Missing component usage examples
- Unclear component responsibilities
- No documentation for complex composables
- Difficult for new contributors to onboard
- No Storybook or component playground

### User Impact

- **Low:** Does not affect end users directly
- Longer onboarding time for contributors
- Increased maintenance difficulty
- Higher chance of breaking changes
- Reduced code discoverability

## Proposed Solution

### Component Documentation Standards

Add comprehensive JSDoc documentation to all components:

````vue
<!-- src/components/Card.vue -->
<script setup lang=""ts"">
/**
 * Card component - Reusable container with consistent styling
 *
 * @example
 * ```vue
 * <Card padding=""p-6"" rounded=""rounded-xl"">
 *   <h2>Title</h2>
 *   <p>Content</p>
 * </Card>
 * ```
 */

/**
 * Component props
 */
interface Props {
  /**
   * Padding classes (Tailwind)
   * @default ""p-4""
   * @example ""p-6"" | ""px-4 py-2""
   */
  padding?: string;

  /**
   * Border radius classes (Tailwind)
   * @default ""rounded-lg""
   * @example ""rounded-xl"" | ""rounded-2xl""
   */
  rounded?: string;

  /**
   * Box shadow classes (Tailwind)
   * @default ""shadow""
   * @example ""shadow-lg"" | ""shadow-2xl""
   */
  shadow?: string;

  /**
   * Border classes (Tailwind)
   * @default """"
   * @example ""border border-slate-200""
   */
  border?: string;

  /**
   * Background classes (Tailwind)
   * @default ""bg-white dark:bg-slate-800""
   */
  background?: string;
}

const props = withDefaults(defineProps<Props>(), {
  padding: ""p-4"",
  rounded: ""rounded-lg"",
  shadow: ""shadow"",
  border: """",
  background: ""bg-white dark:bg-slate-800"",
});
</script>
````

### Composable Documentation

````typescript
// src/composables/useGlobalNotices.ts
/**
 * Global toast notification system
 *
 * Manages a queue of user-facing notifications that appear
 * at the top-right of the screen. Supports info, success,
 * error, and warning variants with auto-dismiss.
 *
 * @example
 * ```typescript
 * const { notifySuccess, notifyError } = useGlobalNotices();
 *
 * // Show success message
 * notifySuccess('Settings saved!');
 *
 * // Show error with custom duration
 * notifyError('Failed to load data', 'API Error', {
 *   duration: 5000,
 * });
 * ```
 */
export const useGlobalNotices = () => {
  /**
   * Show an informational notice
   *
   * @param message - Main message text
   * @param title - Optional title (shown above message)
   * @param options - Additional options
   * @param options.duration - Auto-dismiss duration in ms (default: 3000)
   * @param options.action - Optional action callback
   * @param options.actionLabel - Optional action button label
   */
  const notifyInfo = (message: string, title?: string, options?: NoticeOptions): void => {
    // Implementation
  };

  // ... other methods
};
````

### API Documentation

````typescript
// src/api/scryfallApi.ts
/**
 * Fetch a single card by name from Scryfall API
 *
 * Uses fuzzy matching to find cards even with typos or
 * partial names. Handles double-faced cards by stripping
 * the back face name.
 *
 * @param name - Card name (can include // for double-faced)
 * @returns Promise resolving to card data or null if not found
 * @throws {AppError} If API request fails
 *
 * @example
 * ```typescript
 * const card = await getCardByName('Lightning Bolt');
 * if (card) {
 *   console.log(card.name, card.prices.usd);
 * }
 * ```
 */
export async function getCardByName(name: string): Promise<ScryfallCard | null> {
  // Implementation
}

/**
 * Fetch multiple cards in batches from Scryfall API
 *
 * Batches requests into groups of 75 cards (API limit) with
 * 300ms delay between batches to respect rate limiting.
 *
 * @param names - Array of card names to fetch
 * @returns Promise resolving to Map of name → card data
 *
 * @example
 * ```typescript
 * const cards = await getCardsByNames([
 *   'Sol Ring',
 *   'Command Tower',
 *   'Arcane Signet',
 * ]);
 *
 * for (const [name, card] of cards) {
 *   console.log(`${name}: $${card.prices.usd}`);
 * }
 * ```
 */
export async function getCardsByNames(names: string[]): Promise<Map<string, ScryfallCard>> {
  // Implementation
}
````

## Technical Considerations

### Files to Document

**High Priority**

- All composables (8 files)
- Core components (CButton, CText, Card)
- API files (scryfallApi.ts, errorHandler.ts)
- Main components (EdhrecReader, CommanderSearch, CardTable)

**Medium Priority**

- Helper utilities (slugifyCommander, csvValidator)
- Type definitions (cards.ts, enums)
- Minor components

**Low Priority**

- Test files (add describe blocks)
- Configuration files

### Documentation Tools

**Option 1: JSDoc + TypeDoc**

```bash
npm install -D typedoc
```

```json
// package.json
{
  ""scripts"": {
    ""docs"": ""typedoc --out docs/api src""
  }
}
```

**Option 2: VitePress Component Docs**

```bash
npm install -D vitepress
```

**Option 3: Storybook (Future)**

- Full component playground
- Interactive examples
- Visual regression testing

### README per Directory

````markdown
<!-- src/components/README.md -->

# Components

This directory contains all Vue components used in Commander Scout.

## Organization

- `/core` - Reusable UI primitives (buttons, text, cards)
- `/helpers` - Utility files and type definitions
- Root - Feature components

## Core Components

### Card.vue

Reusable container component with customizable styling.

**Props:**

- `padding` (string) - Tailwind padding classes
- `rounded` (string) - Tailwind border radius
- ...

**Usage:**

```vue
<Card padding=""p-6"">
  <h2>Title</h2>
</Card>
```
````

### CButton.vue

Accessible button component with variants.

...

```

## Implementation Plan

### Phase 1: Core Documentation (Day 1)

1. Add JSDoc to composables
2. Document API functions
3. Add README to composables/
4. Add README to api/

### Phase 2: Component Documentation (Day 2)

1. Add JSDoc to core components
2. Document main feature components
3. Add examples to complex components
4. Add README to components/

### Phase 3: Automated Documentation (Day 3)

1. Set up TypeDoc
2. Generate API documentation
3. Add docs npm script
4. Update CONTRIBUTING.md

## Acceptance Criteria

- [ ] All composables have JSDoc comments
- [ ] All public API functions documented
- [ ] Core components have usage examples
- [ ] Each directory has README
- [ ] TypeDoc generates clean API docs
- [ ] npm run docs works without errors
- [ ] CONTRIBUTING.md references documentation

## Example Output

### Generated TypeDoc Site

```

docs/api/
├── index.html
├── modules.html
├── composables/
│ ├── useTheme.html
│ ├── useGlobalNotices.html
│ └── ...
├── api/
│ ├── scryfallApi.html
│ └── errorHandler.html
└── components/
└── ...

```

## Related Issues

- Developer experience improvements
- Onboarding documentation

## References

- [JSDoc - Documentation](https://jsdoc.app/)
- [TypeDoc - API Documentation](https://typedoc.org/)
- [VitePress - Vue Documentation](https://vitepress.dev/)
- [TSDoc - TypeScript Standard](https://tsdoc.org/)
```


Acceptance Criteria:
  1. All composables have JSDoc comments
  2. All public API functions documented
  3. Core components have usage examples
  4. Each directory has README
  5. TypeDoc generates clean API docs
  6. npm run docs works without errors
  7. CONTRIBUTING.md references documentation","","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99","1. All composables have JSDoc comments | 2. All public API functions documented | 3. Core components have usage examples | 4. Each directory has README | 5. TypeDoc generates clean API docs | 6. npm run docs works without errors | 7. CONTRIBUTING.md references documentation"
"gh-99-epic-story-1","gh-99-epic-story-1","AUTO","Story","Phase 1: Core Documentation (Day 1) - Add Comprehensive Component Documentation","Parent GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/99

1. Add JSDoc to composables
2. Document API functions
3. Add README to composables/
4. Add README to api/","gh-99-epic","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99","1. All composables have JSDoc comments | 2. All public API functions documented | 3. Core components have usage examples | 4. Each directory has README | 5. TypeDoc generates clean API docs | 6. npm run docs works without errors | 7. CONTRIBUTING.md references documentation"
"gh-99-epic-story-1-task-1","gh-99-epic-story-1-task-1","AUTO","Sub-task","Add JSDoc to composables","Derived from Phase 1: Core Documentation (Day 1)","gh-99-epic-story-1","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99",""
"gh-99-epic-story-1-task-2","gh-99-epic-story-1-task-2","AUTO","Sub-task","Document API functions","Derived from Phase 1: Core Documentation (Day 1)","gh-99-epic-story-1","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99",""
"gh-99-epic-story-1-task-3","gh-99-epic-story-1-task-3","AUTO","Sub-task","Add README to composables/","Derived from Phase 1: Core Documentation (Day 1)","gh-99-epic-story-1","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99",""
"gh-99-epic-story-1-task-4","gh-99-epic-story-1-task-4","AUTO","Sub-task","Add README to api/","Derived from Phase 1: Core Documentation (Day 1)","gh-99-epic-story-1","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99",""
"gh-99-epic-story-2","gh-99-epic-story-2","AUTO","Story","Phase 2: Component Documentation (Day 2) - Add Comprehensive Component Documentation","Parent GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/99

1. Add JSDoc to core components
2. Document main feature components
3. Add examples to complex components
4. Add README to components/","gh-99-epic","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99","1. All composables have JSDoc comments | 2. All public API functions documented | 3. Core components have usage examples | 4. Each directory has README | 5. TypeDoc generates clean API docs | 6. npm run docs works without errors | 7. CONTRIBUTING.md references documentation"
"gh-99-epic-story-2-task-1","gh-99-epic-story-2-task-1","AUTO","Sub-task","Add JSDoc to core components","Derived from Phase 2: Component Documentation (Day 2)","gh-99-epic-story-2","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99",""
"gh-99-epic-story-2-task-2","gh-99-epic-story-2-task-2","AUTO","Sub-task","Document main feature components","Derived from Phase 2: Component Documentation (Day 2)","gh-99-epic-story-2","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99",""
"gh-99-epic-story-2-task-3","gh-99-epic-story-2-task-3","AUTO","Sub-task","Add examples to complex components","Derived from Phase 2: Component Documentation (Day 2)","gh-99-epic-story-2","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99",""
"gh-99-epic-story-2-task-4","gh-99-epic-story-2-task-4","AUTO","Sub-task","Add README to components/","Derived from Phase 2: Component Documentation (Day 2)","gh-99-epic-story-2","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99",""
"gh-99-epic-story-3","gh-99-epic-story-3","AUTO","Story","Phase 3: Automated Documentation (Day 3) - Add Comprehensive Component Documentation","Parent GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/99

1. Set up TypeDoc
2. Generate API documentation
3. Add docs npm script
4. Update CONTRIBUTING.md","gh-99-epic","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99","1. All composables have JSDoc comments | 2. All public API functions documented | 3. Core components have usage examples | 4. Each directory has README | 5. TypeDoc generates clean API docs | 6. npm run docs works without errors | 7. CONTRIBUTING.md references documentation"
"gh-99-epic-story-3-task-1","gh-99-epic-story-3-task-1","AUTO","Sub-task","Set up TypeDoc","Derived from Phase 3: Automated Documentation (Day 3)","gh-99-epic-story-3","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99",""
"gh-99-epic-story-3-task-2","gh-99-epic-story-3-task-2","AUTO","Sub-task","Generate API documentation","Derived from Phase 3: Automated Documentation (Day 3)","gh-99-epic-story-3","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99",""
"gh-99-epic-story-3-task-3","gh-99-epic-story-3-task-3","AUTO","Sub-task","Add docs npm script","Derived from Phase 3: Automated Documentation (Day 3)","gh-99-epic-story-3","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99",""
"gh-99-epic-story-3-task-4","gh-99-epic-story-3-task-4","AUTO","Sub-task","Update CONTRIBUTING.md","Derived from Phase 3: Automated Documentation (Day 3)","gh-99-epic-story-3","low-priority;maintenance;architecture","https://github.com/kmcgarry1/edhrec-compare/issues/99",""
"gh-98-epic","gh-98-epic","AUTO","Epic","[GH#98] Loading State Visibility Enhancement","GitHub issue: https://github.com/kmcgarry1/edhrec-compare/issues/98
Labels: [object Object], [object Object], [object Object]

# Loading State Visibility Enhancement

**Priority:** Medium  
**Type:** UX Enhancement  
**Component:** GlobalLoadingBanner, EdhrecReader, CardTable  
**Effort:** Low (< 1 day)

## Problem

While a global loading banner exists, it may not be prominent enough during long API operations (bulk Scryfall requests, EDHREC data fetching). Users might think the application has frozen, leading to confusion and repeated actions.

### Current Issues

- Loading banner may be subtle or easily overlooked
- No progress indication for multi-step operations
- Bulk Scryfall requests (75 cards per batch) lack progress feedback
- No skeleton screens showing where content will appear
- Users uncertain about wait time or current status

### User Impact

- **Medium:** Users unsure if app is working during data fetch
- May click buttons multiple times
- May refresh browser thinking app is broken
- Poor perceived performance even if actual speed is good
- Increased support inquiries

## Current Implementation

```vue
<template>
  <div v-if=""isLoading"" class=""loading-banner"">Loading...</div>
</template>
```

## Proposed Solutions

### 1. Prominent Global Loading Banner

Make loading banner more noticeable:

```vue
<template>
  <Transition name=""slide-down"">
    <div v-if=""hasActiveLoading"" class=""fixed top-0 left-0 right-0 z-50"">
      <div class=""bg-emerald-600 text-white px-6 py-3 shadow-lg"">
        <div class=""flex items-center justify-between max-w-6xl mx-auto"">
          <div class=""flex items-center gap-3"">
            <svg class=""animate-spin h-5 w-5"">
              <!-- Spinner icon -->
            </svg>

            <span class=""font-medium"">
              {{ loadingMessage }}
            </span>
          </div>

          <div v-if=""progress"" class=""text-sm"">{{ progress.current }} / {{ progress.total }}</div>
        </div>

        <div v-if=""progress"" class=""mt-2"">
          <div class=""bg-emerald-700 rounded-full h-1"">
            <div
              class=""bg-white rounded-full h-1 transition-all""
              :style=""{ width: `${(progress.current / progress.total) * 100}%` }""
            />
          </div>
        </div>
      </div>
    </div>
  </Transition>
</template>
```

### 2. Skeleton Screens

Show placeholder content while loading:

```vue
<template>
  <div class=""skeleton-card"">
    <div class=""skeleton-image"" />

    <div class=""skeleton-content"">
      <div class=""skeleton-line w-3/4"" />
      <div class=""skeleton-line w-1/2"" />
      <div class=""skeleton-line w-full"" />
    </div>
  </div>
</template>

<style>
@keyframes shimmer {
  0% {
    background-position: -1000px 0;
  }
  100% {
    background-position: 1000px 0;
  }
}

.skeleton-line {
  height: 1rem;
  background: linear-gradient(90deg, #e2e8f0 0%, #cbd5e1 50%, #e2e8f0 100%);
  background-size: 1000px 100%;
  animation: shimmer 2s infinite linear;
  border-radius: 0.25rem;
}
</style>
```

Usage:

```vue
<template>
  <div v-if=""isLoading"">
    <SkeletonCard v-for=""i in 3"" :key=""i"" />
  </div>
  <div v-else>
    <Card v-for=""card in cards"" :key=""card.id"" :card=""card"" />
  </div>
</template>
```

### 3. Enhanced useGlobalLoading Composable

Add progress tracking:

```typescript
// src/composables/useGlobalLoading.ts
interface LoadingState {
  id: string;
  message: string;
  progress?: {
    current: number;
    total: number;
  };
}

const loadingStates = ref<Map<string, LoadingState>>(new Map());

export const useGlobalLoading = () => {
  const startLoading = (id: string, message: string = ""Loading..."", total?: number) => {
    loadingStates.value.set(id, {
      id,
      message,
      progress: total ? { current: 0, total } : undefined,
    });
  };

  const updateProgress = (id: string, current: number) => {
    const state = loadingStates.value.get(id);
    if (state?.progress) {
      state.progress.current = current;
    }
  };

  const stopLoading = (id: string) => {
    loadingStates.value.delete(id);
  };

  return {
    loadingStates,
    startLoading,
    updateProgress,
    stopLoading,
  };
};
```

### 4. Scryfall Progress Tracking

Update API calls to show progress:

```typescript
// src/api/scryfallApi.ts
export const fetchBulkCardData = async (
  cardNames: string[],
  onProgress?: (current: number, total: number) => void
) => {
  const batches = chunk(cardNames, 75);
  const { startLoading, updateProgress, stopLoading } = useGlobalLoading();

  startLoading(""scryfall-bulk"", ""Loading card data..."", batches.length);

  for (let i = 0; i < batches.length; i++) {
    await fetchBatch(batches[i]);
    updateProgress(""scryfall-bulk"", i + 1);
    onProgress?.(i + 1, batches.length);

    if (i < batches.length - 1) {
      await delay(300); // Rate limit respect
    }
  }

  stopLoading(""scryfall-bulk"");
};
```

## Implementation Plan

### Phase 1: Enhanced Banner (2 hours)

1. Make banner full-width and fixed top
2. Add animated spinner icon
3. Improve colors and contrast
4. Add slide-down transition

### Phase 2: Progress Tracking (3 hours)

1. Update useGlobalLoading with progress support
2. Modify Scryfall API to report progress
3. Show progress bar in banner
4. Display current/total counts

### Phase 3: Skeleton Screens (3 hours)

1. Create reusable skeleton components
2. Add to card list, search results
3. Implement shimmer animation
4. Match actual content layout

### Phase 4: Contextual Messages (1 hour)

1. Add specific loading messages per operation
2. Show estimated time for known operations
3. Add cancel button for long operations

## Technical Details

### Files to Modify

- `src/components/GlobalLoadingBanner.vue` - Enhanced banner
- `src/composables/useGlobalLoading.ts` - Progress tracking
- `src/api/scryfallApi.ts` - Report progress
- `src/components/SkeletonCard.vue` - New component
- `src/components/CardTable.vue` - Use skeleton while loading

### Animation Styles

```css
/* Shimmer effect */
@keyframes shimmer {
  0% {
    background-position: -1000px 0;
  }
  100% {
    background-position: 1000px 0;
  }
}

.skeleton-shimmer {
  background: linear-gradient(
    90deg,
    theme(""colors.slate.200"") 0%,
    theme(""colors.slate.300"") 50%,
    theme(""colors.slate.200"") 100%
  );
  background-size: 1000px 100%;
  animation: shimmer 2s infinite linear;
}
```

## Acceptance Criteria

- [ ] Loading banner is immediately visible when loading starts
- [ ] Progress shown for operations with known length
- [ ] Skeleton screens appear for card lists
- [ ] Loading messages are descriptive and contextual
- [ ] Smooth transitions when content appears
- [ ] Banner auto-dismisses when loading completes
- [ ] Multiple simultaneous loaders handled correctly
- [ ] Accessible to screen readers (aria-live)
- [ ] No layout shift when banner appears/disappears
- [ ] Cancel button works for long operations

## User Experience Improvements

**Before:**

- User clicks search
- Screen appears frozen
- No feedback for 3-5 seconds
- Cards suddenly appear

**After:**

- User clicks search
- Banner slides down immediately
- ""Fetching EDHREC recommendations..."" shown
- Progress: ""Loading 2 of 5 batches...""
- Skeleton cards appear
- Real cards fade in smoothly

## Performance Considerations

- Skeleton screens should be lightweight (CSS-only)
- Avoid re-rendering banner on every progress update
- Debounce progress updates if too frequent
- Use CSS animations over JavaScript

## Related Issues

- #72 - Empty states (showing initial state)
- #71 - Information density (affects toolbar density)

## References

- [Skeleton Screens Best Practices](https://www.nngroup.com/articles/skeleton-screens/)
- [Progress Indicators](https://www.nngroup.com/articles/progress-indicators/)
- [Material Design Progress Indicators](https://material.io/components/progress-indicators)
- [ARIA Live Regions](https://developer.mozilla.org/en-US/docs/Web/Accessibility/ARIA/ARIA_Live_Regions)


Acceptance Criteria:
  1. Loading banner is immediately visible when loading starts
  2. Progress shown for operations with known length
  3. Skeleton screens appear for card lists
  4. Loading messages are descriptive and contextual
  5. Smooth transitions when content appears
  6. Banner auto-dismisses when loading completes
  7. Multiple simultaneous loaders handled correctly
  8. Accessible to screen readers (aria-live)
  9. No layout shift when banner appears/disappears
  10. Cancel button works for long operations","","medium-priority;ui-ux;design","https://github.com/kmcgarry1/edhrec-compare/issues/98","1. Loading banner is immediately visible when loading starts | 2. Progress shown for operations with known length | 3. Skeleton screens appear for card lists | 4. Loading messages are descriptive and contextual | 5. Smooth transitions when content appears | 6. Banner auto-dismisses when loading completes | 7. Multiple simultaneous loaders handled correctly | 8. Accessible to screen readers (aria-live) | 9. No layout shift when banner appears/disappears | 10. Cancel button works for long operations"
